ID,log_10(M*),log_10(Mgas),log_10(Mbary),log_10(Mdyn),Mg,Tidal index Θ,log_10(sSFR),log_10(M*/Mgas),log_10(M*/Mdyn),log_10(Mbary/Mdyn),AM star,AM DM,T_DM,e_DM,f_DM,T_*,e_*,f_*,β_*,σ_z/σ_r,σ_θ/σ_r,V/σ,λRe,h3,h4,class
739194,9.147689496,9.812406257,9.897487291,10.82753733,-17.9593,-0.6872264077,-10.11222774,-0.6647167611,-1.67984783,-0.930050035,34.41757129,258.6384077,0.9508260932,0.3665112357,0.08958350335,,,,0.3367088734,0.8118381924,0.8272467663,0.001379,0,-0.009468,-0.132372,1
740629,9.226343552,9.864658538,9.954555642,10.80462212,-18.597,-0.04203648226,-9.796579971,-0.6383149854,-1.578278572,-0.8500664821,65.04409865,63.74677751,0.2129383934,0.1262084411,0.2445977559,,,,-0.3472266192,0.8697119529,1.062196871,0.023131,0,0.001123,0.017351,1
740825,9.032674839,9.830387242,9.894592948,10.84219051,-18.143,-0.1403471046,-9.615081925,-0.7977124038,-1.809515667,-0.9475975582,87.97590248,253.3117656,0.7469822807,0.2609960596,0.1573526376,,,,-0.3673289696,0.717217006,0.9884177902,0.036162,0,-0.016522,-0.149974,1
743841,8.984309907,9.782738236,9.846845621,10.83176137,-17.8766,-0.262274167,-9.715161363,-0.7984283284,-1.847451465,-0.9849157511,23.26019625,140.1621075,0.4095470447,0.3809449482,0.494709388,,,,0.05075848411,0.6996131378,0.8017186705,0.284304,0,0.067003,0.07123,1
746475,9.178028098,9.594260675,9.735240408,10.84820049,-17.6683,-1.17409777,-10.19799108,-0.4162325764,-1.670172394,-1.112960084,29.04140996,181.502477,0.3085659981,0.2620985746,0.4065558163,,,,0.01946100367,0.7484466922,0.9392934895,0.012669,0,0.008393,-0.100015,1
750985,9.150416251,9.788910222,9.878773866,10.76959686,-18.4629,-0.6200542239,-9.553253292,-0.6384939711,-1.619180605,-0.8908229899,81.21070737,215.5034543,0.1054345795,0.1409107755,0.4145851541,,,,0.07254038614,0.8205725293,0.9718656112,0.012581,0,-0.003241,0.021111,1
751151,9.154934654,9.714067679,9.819909246,10.78603222,-18.4883,0.2091343113,-9.671090707,-0.5591330245,-1.63109757,-0.9661229785,39.6066913,35.19211402,0.6429318734,0.4925015503,0.4217216634,0.9985146142,0.993378846,0.3334997908,-0.01025441229,0.6679988031,0.8254193275,0.003268,0,0.00174,0.018333,1
752625,9.086496335,9.695629656,9.79113419,10.7958512,-18.1718,-0.5197901987,-10.10087005,-0.6091333212,-1.70935486,-1.004717005,15.98034456,96.57046361,0.08959543334,0.1155103121,0.370690838,0.9916755887,0.9783797646,0.4334254183,-0.587526384,0.93269367,1.044675315,0.004631,0,-0.002539,-0.13908,1
753296,8.968582436,9.739662229,9.807626304,10.76090128,-17.9831,-0.1169889125,-9.864481309,-0.7710797924,-1.792318841,-0.9532749737,20.71088354,162.0639401,0.1886170089,0.2371210606,0.5062426593,,,,-0.3672511225,0.8813829614,1.074182727,0.017061,0,-0.002957,-0.19121,1
754840,9.029343418,9.776517521,9.848027206,10.76211297,-18.4717,0.2191962397,-9.382941653,-0.7471741026,-1.732769556,-0.9140857679,26.69262658,199.3295295,0.4193723266,0.3607803749,0.4551691485,,,,-0.256347459,0.8069009373,0.9476886129,0.031009,0,0.003406,0.013299,1
757238,9.087521276,9.649004154,9.754338561,10.75690968,-18.212,-0.5291668619,-9.482076158,-0.5614828782,-1.669388406,-1.002571121,36.56518432,143.8553937,0.09532115674,0.161188119,0.5031552562,,,,-0.1946543574,0.7497989206,0.9030989888,0.037446,0,0.030391,-0.118177,1
757375,8.935909278,9.75119378,9.813026281,10.75123196,-18.3093,-0.3844509739,-9.29864476,-0.8152845018,-1.815322681,-0.9382056779,19.20976867,173.2961314,0.4656306803,0.3011067399,0.3382661582,,,,-0.3478479491,0.7896778746,0.9439434537,0.008894,0,-0.001059,0.012322,1
757718,9.058169268,9.616433739,9.722463308,10.77998224,-18.0884,0.1068088951,-9.574633319,-0.5582644708,-1.72181297,-1.05751893,40.04027438,141.9016361,0.2454589697,0.3036463793,0.5587599417,0.9918754298,0.9780479074,0.4247910844,-0.1668606785,0.8433269434,0.9584302522,0.030071,0,0.000878,0.013701,1
760922,8.999160211,9.697257833,9.776584598,10.74145143,-18.1598,-0.004704202824,-9.599543591,-0.6980976224,-1.742291224,-0.9648668364,32.69512301,283.5270205,0.4806775458,0.4401802414,0.509553327,,,,-0.07196699272,0.9392721073,1.09604902,0.02353,0,-0.011965,-0.170838,1
763984,9.06574836,9.4872087,9.626745608,10.73694514,-18.0888,-0.02177879279,-9.531882287,-0.4214603397,-1.671196776,-1.110199528,10.57419454,43.61701359,0.2049487629,0.2237395861,0.4521364441,,,,-0.1676707221,0.9005488549,1.154070034,0.042702,0,0.025769,0.02164,1
764117,9.027552296,9.540576518,9.656813919,10.7328434,-17.9599,-0.8034021637,-9.772765024,-0.5130242222,-1.705291108,-1.076029485,10.59980853,99.92842607,0.2113114212,0.2988069942,0.604910262,0.8646738702,0.8696616264,0.6969430872,0.1357564257,0.8445165298,0.998664621,0.277589,0,0.079869,0.073361,1
764455,9.039830817,9.325587376,9.506829694,10.77946971,-17.8584,-1.070165356,-9.926021114,-0.2857565593,-1.739638895,-1.272640018,21.14705498,122.1451769,0.2554907013,0.366065173,0.6715029286,,,,-0.1833284062,0.9449197844,1.196721109,0.00054,0,-0.007791,0.014806,1
765104,8.958172803,9.599673773,9.688976946,10.72581688,-17.9978,-0.7976412215,-9.475015021,-0.6415009701,-1.767644081,-1.036839938,23.70140878,90.08372519,0.5891103757,0.2757344975,0.2395666205,,,,0.08582458705,0.8023128371,0.8205907308,0.003301,0,-0.000589,0.015298,1
768361,8.98182118,9.612595738,9.703912715,10.68797576,-18.3368,-0.3206122862,-9.380604539,-0.6307745578,-1.706154579,-0.9840630436,18.9646914,139.9868981,0.08770883391,0.1317776099,0.428736692,0.9653308099,0.8822811429,0.3552020777,0.2768459052,0.8340612952,0.8468858792,0.009247,0,-0.001818,-0.164516,1
770139,8.983945188,9.591338169,9.68718681,10.67546171,-18.1658,-0.2002846658,-9.386875573,-0.6073929817,-1.691516522,-0.9882748989,30.95053543,112.4224335,0.3339682134,0.332818261,0.4984189156,,,,0.138837945,0.7355090587,0.8443005846,0.010911,0,0.002162,-0.164361,1
91,9.17817547,9.049592405,9.419655407,10.47577929,-18.1,2.005068004,-9.594737503,0.1285830646,-1.297603817,-1.05612388,51.72861883,32.80739776,0.8060148359,0.3649202042,0.192283877,,,,0.04861709883,0.8157982739,0.9400640189,0.021856,0,0.004538,-0.125244,1
63918,9.297231866,9.069722742,9.499237844,10.43198798,-18.2014,2.042063514,-9.949544802,0.227509124,-1.134756113,-0.9327501352,42.03298693,58.65397206,0.1815526012,0.2125503739,0.4618433942,,,,0.1777152493,0.7589789764,0.8409965151,0.037297,0,0.008529,0.024278,1
63923,9.036899837,9.237332343,9.449607676,10.39698277,-17.8719,1.849608357,-9.821309855,-0.2004325062,-1.36008293,-0.9473750904,39.30104893,72.00903629,0.5440474078,0.2639606156,0.2505320585,,,,0.01877975697,0.9706013198,1.114415721,0.051416,0,-0.028767,-0.150626,1
117303,9.098904169,9.301344499,9.512844653,10.39397058,-17.9206,2.880627157,-9.822938986,-0.2024403292,-1.295066415,-0.8811259308,60.09427548,62.72101561,0.5285911249,0.3287522212,0.3287336842,0.9814277685,0.9624874912,0.4879849895,0.1128160747,0.8057178029,0.9852802679,0.259265,0,0.083072,0.069805,1
167404,9.515497525,9.293368834,9.719512551,11.07110444,-18.5652,2.268933599,-9.9677585,0.2221286914,-1.555606917,-1.351591891,151.9309048,193.7409252,0.1317676764,0.2129123776,0.5593558516,0.7920863452,0.8066088014,0.6991458534,0.09816371391,0.6599976838,1.110152966,0.547455,0.455278,-0.003377,0.006381,1
198190,9.596625206,9.279745993,9.767497397,10.80399356,-18.1538,2.432904179,-10.77841383,0.3168792136,-1.207368355,-1.036496164,147.4689855,65.03517673,0.3312309462,0.2193030509,0.3193892055,0.7562878319,0.6999802655,0.5563959948,0.1317553658,0.8148291689,0.8819185203,1.10368,0.727253,-0.005902,0.028848,1
253870,9.215738177,9.558657444,9.721229619,10.8009066,-17.7359,1.545415746,-10.21248881,-0.3429192661,-1.585168418,-1.079676976,118.4293973,169.835373,0.3191346488,0.2347537411,0.3527486633,,,,0.09298705111,0.8288239818,0.9958642595,0.00739,0,0.000426,0.018905,1
264898,9.493570919,9.144830619,9.654333815,10.61211514,-18.1189,3.875498619,-10.35062174,0.3487403004,-1.11854422,-0.957781324,128.5750775,47.33221461,0.3144772354,0.25550543,0.3901902413,0.2609061355,0.4387309871,0.8217328144,0.2999146689,0.7781697533,0.939183687,1.158922,0.718982,-0.000647,0.046072,1
289390,9.594274806,9.078574208,9.709885216,10.911808,-18.0914,1.855708518,-10.62099174,0.5157005982,-1.317533197,-1.201922787,105.9606664,50.4714799,0.6206085343,0.3605017438,0.3021850976,0.5586162822,0.6596941463,0.7802706095,0.2446481627,0.7734803897,0.9880400721,1.173999,0.731608,0.001725,0.048138,1
294875,9.593885238,7.492474659,9.597310235,10.411107,-17.737,3.498723221,-12.13664694,2.10141058,-0.8172217593,-0.813796763,18.07931371,13.18408567,0.3665136586,0.170631154,0.2276658945,0.06644965443,0.128363565,0.485145563,-0.7337939665,1.105320837,1.333504558,0.43784,0.387121,0.001527,0.020371,1
307494,9.564010012,8.464541199,9.597244743,10.565008,-17.7858,2.532162119,-11.33712153,1.099468813,-1.000997983,-0.9677632524,6.492913828,34.65413966,0.3333426852,0.2105594258,0.3045985059,0.179782563,0.3421819538,0.7778381278,-1.117357105,0.9720319788,1.845239689,0.254664,0.20953,0.00598,-0.003855,1
324134,9.15873932,8.00466328,9.188177178,10.35050406,-17.1578,2.329414224,-11.58566804,1.15407604,-1.191764744,-1.162326886,18.76860326,23.68632014,0.9082091976,0.4095766511,0.1427301478,,,,-0.1729596605,0.8670936022,1.038784832,0.001581,0,-0.001524,-0.135054,1
329511,9.434720833,9.904217441,10.03107493,10.98055138,-18.3413,2.268964896,-10.31605607,-0.4694966078,-1.545830551,-0.9494764588,212.9690773,276.2203887,0.2897184773,0.3182153358,0.5255710964,0.7406991121,0.8015227924,0.7930887062,0.3380197353,0.7146747608,0.8647484972,0.247531,0.225398,0.00568,0.038207,1
366408,9.506902661,9.918476388,10.06075255,11.09018398,-18.9767,2.21751795,-9.898024842,-0.4115737269,-1.583281318,-1.029431426,324.6473336,470.6137901,0.1817551703,0.2557401647,0.561287027,0.4510903689,0.6188911245,0.8691596374,0.3335513437,0.6337254702,0.9814337093,1.345686,0.782978,-0.016998,0.061983,1
400975,9.470359115,9.653234447,9.872382271,10.9814713,-18.7476,2.645887861,-10.00814685,-0.1828753325,-1.511112181,-1.109089025,179.4814902,173.9182943,0.6389181551,0.3575878213,0.287853876,0.7960340273,0.7472016507,0.5691047812,0.2204102952,0.654752516,1.013417424,0.646477,0.508309,-0.003997,0.029651,1
419621,9.369218494,9.970576005,10.0676266,10.72495974,-18.9014,2.165735921,-9.555204761,-0.6013575113,-1.355741242,-0.6573331308,95.86783782,29.44441576,0.8309846762,0.4813492717,0.2476627108,,,,-0.3757459358,0.7975285677,0.9241966652,0.066741,0,0.024018,0.027291,1
432109,9.529768203,9.674277763,9.909036067,10.99702652,-18.5099,2.599496606,-10.24674076,-0.1445095603,-1.467258321,-1.087990457,160.9916341,141.2703389,0.1279391644,0.1635495992,0.4328212483,0.09490926035,0.2487442373,0.7930747769,0.1521381877,0.8332688298,0.9909315147,1.217101,0.735956,0.001166,0.036982,1
439101,9.203510371,9.422173714,9.627490964,10.29639779,-18.1279,3.83339659,-9.796019191,-0.2186633434,-1.092887416,-0.6689068229,38.35949867,44.91866379,0.3894628902,0.2764383696,0.3601501711,0.9852877083,0.9677725513,0.4696037106,0.08140944988,0.8279586728,1.017887636,0.011518,0,-0.001264,0.021853,1
471249,9.587800222,9.61151813,9.900851064,10.74481886,-18.5735,4.261000091,-10.1068538,-0.02371790807,-1.157018637,-0.8439677961,186.7675668,92.24433748,0.3096177709,0.3224679699,0.5086990761,0.341227959,0.4654693538,0.7307380006,0.3377746172,0.6266373433,0.942791112,1.298388,0.760195,9.40E-05,0.041923,1
471251,9.48261173,8.271782222,9.508548847,10.27944138,-17.4943,4.693106471,-11.22632946,1.210829508,-0.7968296517,-0.7708925345,31.89249194,23.03130765,0.4373432309,0.218666547,0.2541746663,0.1673232586,0.240918178,0.5537500281,-0.4330598906,0.9970182851,1.209354059,0.448841,0.394491,-0.000884,0.015054,1
479292,9.540592509,8.721297598,9.60189494,10.41501914,-18.1066,3.686911818,-10.49772179,0.8192949107,-0.8744266291,-0.8131241978,58.90289536,33.13879528,0.05724928895,0.1040838971,0.4246804036,0.1656639587,0.2855358599,0.6686284121,-0.5419751388,1.066272841,1.417801582,0.972805,0.674346,0.003674,0.048428,1
479940,9.425891613,9.815587181,9.964086785,10.91471314,-18.5049,2.961098934,-9.979606149,-0.3896955674,-1.488821523,-0.9506263522,223.7578305,294.1490729,0.08394249158,0.1584614953,0.5301715189,0.08068980247,0.2530985022,0.8830535019,0.3545633816,0.7014188851,0.8388916036,0.918674,0.606399,0.00068,0.028529,1
492877,9.576416615,9.852046564,10.03677062,10.85127764,-18.8261,3.959340224,-10.18169883,-0.2756299495,-1.274861022,-0.814507015,342.4289135,186.6590988,0.1811787712,0.224231237,0.4891467049,0.6131266959,0.6378731474,0.657920005,0.1618975999,0.8194677173,0.9645745654,0.575969,0.482119,0.002171,0.030664,1
494711,9.529870198,9.455923627,9.795498855,10.7436004,-18.117,3.793071137,-10.43370433,0.07394657084,-1.213730198,-0.9481015412,58.97976967,46.02726365,0.1917043245,0.1500371833,0.3116105625,0.5255196483,0.4153247211,0.4338274295,-0.1334967585,0.9525861687,1.175916416,0.799615,0.60137,0.002273,0.036614,1
511304,9.30676609,10.00182833,10.08166331,11.00565706,-18.8255,3.122208645,-9.669468533,-0.6950622358,-1.698890975,-0.9239937515,218.7318377,286.5927454,0.06435046827,0.1322297778,0.5086749566,0.4374981673,0.5954168382,0.840337949,0.4408399341,0.5964975503,0.8907405077,,,,,1
513846,9.121335036,7.050054432,9.125005048,10.18871282,-17.3786,3.415973509,-12.85587804,2.071280604,-1.06737778,-1.063707768,27.39390172,30.76169338,0.7518744661,0.4391260621,0.280782622,,,,-0.1277282084,0.8960678403,1.109821178,0.00966,0,0.008749,-0.122611,1
514274,9.586584108,9.179923728,9.730238425,10.47195562,-18.3576,3.705281551,-10.62676217,0.4066603807,-0.8853715082,-0.7417171915,98.73949373,59.96075964,0.3557694323,0.2492300176,0.3463076145,0.3157753226,0.4672179322,0.7778711478,0.1987165473,0.8986122956,0.9322944572,1.269745,0.778444,0.007414,0.040153,1
542663,9.528516812,9.603256661,9.868522545,10.53282854,-18.954,5.01842219,-9.850594289,-0.07473984908,-1.004311733,-0.6643060001,139.093539,31.02747581,0.2231353636,0.261219996,0.5049424726,0.3526180109,0.4533396075,0.6891430265,-0.3361950773,0.8665349842,1.376866607,0.938678,0.560933,-0.030496,0.044596,1
573063,9.176802163,8.71290786,9.305085595,9.945260805,-18.3601,5.200159024,-9.824750918,0.4638943029,-0.7684586422,-0.6401752098,16.52411776,21.20865441,0.5773352216,0.3451348672,0.3146400407,0.9402375715,0.9091195084,0.5502555142,0.2708890572,0.8047377568,0.892576483,0.014175,0,0.002067,-0.132588,1
574038,9.597260337,9.571741908,9.885718519,10.94404551,-18.6509,1.913459647,-10.11152046,0.02551842927,-1.346785171,-1.058326989,117.369701,104.0073446,0.9376079415,0.6184212963,0.2030021321,,,,0.4255544918,0.6194549086,0.7048171041,1.326083,0.778825,0.000862,0.033621,1
582345,9.460282646,9.921613328,10.05055386,10.95405322,-18.6883,2.719195767,-9.900176268,-0.4613306822,-1.493770572,-0.9034993599,158.9520008,123.8113646,0.4067525862,0.344913044,0.4437780377,0.4929539952,0.5687774965,0.7013446828,0.1339663274,0.7306761994,1.058257059,,,,,1
583258,9.293026507,9.931125458,10.02106296,10.94542277,-18.6584,2.752950915,-10.07841046,-0.6380989508,-1.652396263,-0.9243598062,168.1084351,477.7674957,0.2251125505,0.2953193191,0.573491141,,,,0.3523611276,0.7408386663,0.8554189273,0.024748,0,-0.008756,-0.145287,1
597142,9.245439055,9.015744252,9.446633353,10.49811898,-17.6268,3.386325991,-10.25050368,0.229694803,-1.252679925,-1.051485627,3.454041004,36.11093072,0.0766256647,0.1589851404,0.5590073761,0.8288130082,0.800248293,0.6064854743,-0.198529681,0.84542319,1.349594707,0.012245,0,-0.004773,0.034151,1
602132,9.061469615,8.889985719,9.285167179,9.804156864,-18.5505,5.205174869,-9.492067612,0.1714838961,-0.7426872491,-0.5189896848,15.31234836,7.623124201,0.2987902169,0.2769591064,0.4415567424,0.8330981009,0.7445282587,0.4991755609,0.3645878757,0.7830275534,0.9017325495,0.319136,0,0.066605,0.090132,1
610018,9.499400014,8.923838423,9.60174063,10.40864293,-18.4465,3.989227157,-10.14258664,0.5755615915,-0.909242915,-0.8069022987,48.79061852,51.59728719,0.1715219773,0.1396060625,0.3098552369,0.5450039416,0.6442485661,0.7696626128,0.2298925043,0.8440774827,0.9059097066,1.215024,0.747945,0.002665,0.030034,1
618581,8.951678265,9.535596168,9.636195734,10.32233884,-18.1704,4.068767174,-9.587374972,-0.5839179032,-1.370660574,-0.6861431041,37.35227332,26.14784468,0.3868450001,0.3980023747,0.5461990779,0.97537526,0.9779911101,0.7447724944,-0.001354043386,0.8703529187,1.020614476,0.003971,0,-0.000947,0.01607,1
629892,8.948800437,8.651756945,9.126224601,9.75755346,-17.9713,4.766407717,-10.02553413,0.2970434912,-0.8087530229,-0.631328859,3.368305109,12.15540275,0.8782278748,0.5580307607,0.250405831,,,,-0.1398523648,0.9682341,0.9383339935,0.309898,0,-0.05736,0.07648,1
635614,9.57280232,10.01693308,10.15035735,11.10673475,-18.828,2.113776268,-10.11435485,-0.4441307626,-1.533932429,-0.9563774031,168.9401047,192.0053654,0.1237124697,0.1759843943,0.4757975897,0.5088216387,0.6382518103,0.8145830529,0.06997389676,0.8564378131,1.064251353,1.724688,0.85723,0.00086,0.030744,1
649988,9.007073396,8.434391964,9.110020263,9.68453808,-17.4771,5.327560466,-10.23004625,0.5726814321,-0.6774646835,-0.5745178168,5.137205631,2.185923405,0.4089710594,0.2237314862,0.2759536483,0.5197182173,0.4506894749,0.485339136,0.2692921054,0.7734026254,0.9272041833,0.006226,0,-0.00385,0.015946,1
653355,9.442022982,9.88317006,10.01738554,11.11700816,-18.1147,1.718244648,-10.92605382,-0.4411470784,-1.674985182,-1.099622625,86.53135115,156.6371752,0.07377996335,0.1566308175,0.5618997506,0.7134721216,0.7802812063,0.7906206949,0.1813287057,0.6983491895,1.052295986,0.699651,0.54009,0.004055,0.048336,1
655829,9.520935501,10.20733519,10.28863692,11.29112117,-18.9368,1.505571279,-9.887423619,-0.6863996852,-1.770185669,-1.002484255,63.00805383,381.7587554,0.8749724187,0.6774412071,0.3481362501,,,,0.2677084418,0.6312615594,0.8753153637,1.038294,0.710009,0.00369,0.051444,1
667085,9.050499493,9.620832278,9.72427587,10.59316015,-18.1639,1.846932386,-9.735821364,-0.5703327846,-1.542660658,-0.8688842821,68.49782013,122.4358103,0.3320286569,0.2819344853,0.4167968052,0.9988700324,0.9917185091,0.2597159812,0.2147361547,0.7889184204,0.8715469865,0.020465,0,-0.001092,-0.184341,1
667669,9.573000241,10.23264603,10.31863359,11.29253749,-18.9701,1.747444452,-9.955402369,-0.6596457939,-1.719537245,-0.9739038972,327.5162903,406.7137206,0.3215319113,0.3244196053,0.4982054154,0.5301559211,0.6160376849,0.7362279624,0.1760810263,0.6758370464,0.968418789,1.357552,0.771638,-0.014057,0.032895,1
672136,9.475982619,10.00248759,10.1155968,11.2007095,-18.9449,2.114223086,-9.769316887,-0.5265049685,-1.724726879,-1.085112696,222.4743794,629.2684262,0.872207577,0.6089740936,0.293876021,,,,-0.05720159247,0.5082124188,0.7688128377,1.268632,0.771232,0.009393,0.044126,1
679106,9.445077644,10.1290061,10.21073073,11.11702527,-18.934,1.627955367,-9.924850964,-0.6839284576,-1.671947625,-0.9062945402,311.5504104,660.7156552,0.7191496438,0.6279727792,0.5042637451,0.596779177,0.7178879339,0.8476431441,0.3736164422,0.5553445598,0.7383577488,1.238936,0.747217,-0.001867,0.059563,1
684778,9.491656112,10.09392536,10.19079353,11.15620706,-19.0627,1.932267121,-9.907904333,-0.602269245,-1.664550945,-0.9654135297,270.6438919,341.5264662,0.6076325632,0.3478220641,0.2981149496,0.694221006,0.7580080972,0.7712904262,0.3109092485,0.7160297297,0.8846050198,1.024107,0.68625,-0.011705,0.038038,1
687191,9.438256842,10.03544566,10.13333429,11.18679342,-18.7684,1.793552623,-9.866070898,-0.5971888153,-1.748536575,-1.05345913,124.5301532,204.3561392,0.1474100804,0.1681712408,0.4102872422,0.8338694115,0.8126532488,0.6224444603,0.2604488674,0.6273765052,0.8940141489,,0.707107,,,1
696035,9.471087421,9.791043373,9.960917172,11.15359069,-18.2072,1.548250651,-10.23275272,-0.3199559528,-1.682503269,-1.192673517,78.06656251,258.2460346,0.2752644201,0.2499337037,0.4188381781,0.905154101,0.8401391314,0.5014213431,-0.02601451332,0.7264061484,1.012415412,0.852771,0.616297,-0.016728,0.038309,1
